CUSTOMER_NUMBER,PRIMARY_GROUP_NUMBER,FREQUENT_ORDER_TYPE,FIRST_DELIVERY_DATE,ON_BOARDING_DATE,COLD_DRINK_CHANNEL,TRADE_CHANNEL,SUB_TRADE_CHANNEL,LOCAL_MARKET_PARTNER,CO2_CUSTOMER,ZIP_CODE
600563089,,SALES REP,5/4/2017,2/27/2012,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,67226
501224137,,SALES REP,7/1/2021,6/3/2021,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,TRUE,67553
600102813,,SALES REP,1/21/2016,2/12/1992,CONVENTIONAL,PHARMACY RETAILER,INDEPENDENT LOCAL STORE,TRUE,FALSE,67147
501138421,,MYCOKE360,11/9/2020,10/19/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67554
500946176,1880,SALES REP,6/19/2019,6/5/2019,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,1960
501218666,1779,SALES REP,6/25/2021,5/25/2021,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,42023
501637364,,MYCOKE360,4/24/2024,3/28/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,1741
500246026,,OTHER,5/22/2018,10/26/2015,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,20612
500435733,1682,OTHER,5/1/2018,8/30/2017,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,71055
501525259,2827,OTHER,6/12/2023,6/5/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2720
600070722,1594,MYCOKE360,5/15/2018,4/12/2005,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,70775
500271445,435,SALES REP,5/2/2018,3/7/2016,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67631
500536668,,SALES REP,5/9/2018,2/22/2018,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2446
600077386,8128,SALES REP,5/4/2018,11/11/2010,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,67216
500426886,2266,SALES REP,5/3/2018,7/28/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2190
501076601,,SALES REP,3/30/2020,3/23/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67515
600062830,,OTHER,6/5/2018,4/9/2012,PUBLIC SECTOR,OUTDOOR ACTIVITIES,FAITH,TRUE,FALSE,2713
600062721,,SALES REP,7/13/2018,10/30/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67862
600061814,,SALES REP,6/28/2018,5/22/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2713
501064097,2661,SALES REP,5/5/2020,2/24/2020,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,TRUE,42050
600074600,1399,SALES REP,5/22/2018,9/20/2007,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,1719
600061909,,SALES REP,5/3/2018,9/12/2012,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67513
501326997,,SALES REP,2/21/2022,1/12/2022,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,67560
500902685,,SALES REP,4/4/2019,3/18/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40845
600249769,,SALES REP,9/12/2016,12/14/2006,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2283
501643459,437,SALES REP,5/9/2024,4/18/2024,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2712
501645156,,SALES REP,5/17/2024,4/23/2024,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,21775
600262123,,SALES REP,8/9/2016,6/16/1993,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1508
600262721,,OTHER,9/12/2016,10/11/1996,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1227
600256762,5646,SALES REP,8/18/2016,5/17/2013,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,42022
600255263,,SALES REP,8/2/2016,4/12/2012,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,67484
500996386,,SALES REP,9/27/2019,9/11/2019,WORKPLACE,INDUSTRIAL,OTHER INDUSTRIAL,TRUE,TRUE,67565
501496444,5479,SALES REP,3/23/2023,3/7/2023,WORKPLACE,GENERAL,MISC,TRUE,FALSE,40515
600258236,7890,SALES REP,8/4/2016,6/4/2014,EVENT,RECREATION,RECREATION FILM,FALSE,FALSE,1086
500515485,,OTHER,2/13/2018,1/22/2018,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,1224
600261720,404,SALES REP,8/2/2016,2/6/2003,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2460
600259669,1918,SALES REP,4/9/2018,2/19/2015,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,40145
501624693,,SALES REP,5/20/2024,2/16/2024,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1373
500995616,,OTHER,2/18/2020,9/9/2019,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,40011
501302411,,OTHER,1/13/2022,12/3/2021,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,2574
500245698,8940,OTHER,3/2/2018,9/3/2015,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,FALSE,2557
501229156,4103,OTHER,9/20/2021,6/22/2021,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,1237
501708773,,MYCOKE360,10/25/2024,9/12/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,41039
501029664,1642,OTHER,2/4/2020,12/12/2019,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,TRUE,40176
501007765,,OTHER,10/30/2019,10/9/2019,EVENT,RECREATION,RECREATION ARENA,TRUE,FALSE,21791
501497666,1782,SALES REP,5/25/2023,3/10/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,FALSE,21672
600056878,1549,SALES REP,3/1/2018,6/27/2007,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1034
501323282,,OTHER,2/2/2022,1/10/2022,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,66834
501554325,,SALES REP,3/4/2024,8/22/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67436
501480492,,CALL CENTER,5/16/2023,1/18/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,42304
500272265,435,SALES REP,3/12/2018,3/9/2016,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,66710
600054268,435,SALES REP,3/8/2018,10/13/2014,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,20751
501184807,1637,MYCOKE360,5/5/2021,2/22/2021,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,66834
500768976,,SALES REP,10/17/2018,9/18/2018,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,21913
501536908,5566,EDI,10/11/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,66834
501115038,,OTHER,9/15/2020,8/13/2020,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,42232
500294324,,CALL CENTER,2/26/2018,8/1/2016,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,1009
501093611,395,OTHER,6/22/2020,6/9/2020,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,66616
501438179,7673,OTHER,11/30/2022,10/3/2022,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1866
501702827,1960,MYCOKE360,9/13/2024,8/28/2024,EVENT,RECREATION,RECREATION ARENA,TRUE,FALSE,1420
600057726,,OTHER,3/7/2018,11/5/2010,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,40176
600055879,,OTHER,3/14/2018,9/10/2000,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66944
501517404,,SALES REP,7/14/2023,5/9/2023,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40941
600549974,,SALES REP,3/2/2017,10/11/2006,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,2021
501486176,,SALES REP,3/17/2023,2/7/2023,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,TRUE,41645
600567285,437,SALES REP,3/22/2017,5/7/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,66967
501093506,1431,SALES REP,1/26/2022,6/9/2020,DINING,MOBILE RETAIL,MOBILE RETAIL,TRUE,FALSE,1586
501483593,,SALES REP,3/29/2023,1/27/2023,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,FALSE,21797
501483246,,SALES REP,2/13/2023,1/26/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67213
600588266,,SALES REP,3/2/2017,11/30/1998,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,FALSE,TRUE,40203
600569189,437,OTHER,3/14/2017,11/27/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,42743
600570430,8474,SALES REP,5/8/2017,5/7/2014,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,FALSE,TRUE,2093
501643421,,SALES REP,4/30/2024,4/17/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,1472
500851002,,SALES REP,3/14/2019,1/28/2019,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,2343
600581663,,OTHER,3/8/2017,9/23/2016,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,66667
501509935,,SALES REP,5/16/2023,4/17/2023,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,41602
600567402,,OTHER,4/5/2017,5/15/2013,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21540
500503697,,SALES REP,12/21/2017,12/11/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,42368
600582181,600,SALES REP,3/3/2017,9/16/2002,PUBLIC SECTOR,DEFENSE,OTHER MILITARY,FALSE,FALSE,40940
500339489,,MYCOKE360,3/31/2017,2/15/2017,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,21536
501654856,,SALES REP,6/18/2024,5/10/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,42210
500945276,,SALES REP,6/14/2019,6/3/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66501
500899606,,SALES REP,4/26/2019,3/11/2019,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,66414
600075297,,SALES REP,3/2/2016,8/20/2015,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,1504
600075157,,SALES REP,6/1/2016,5/22/2012,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,TRUE,1885
600075845,,SALES REP,3/18/2016,2/1/1984,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,42565
600080020,366,SALES REP,3/7/2016,11/15/2006,EVENT,RECREATION,RECREATION FILM,TRUE,FALSE,66946
500618539,399,SALES REP,5/17/2018,5/11/2018,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,FALSE,41003
500483957,,SALES REP,12/7/2017,11/30/2017,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,66757
600082337,,SALES REP,3/18/2016,3/19/2010,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,41612
600081101,,SALES REP,3/4/2016,1/14/2010,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,42728
501474942,8521,MYCOKE360,2/9/2023,12/28/2022,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40423
501196632,6774,SALES REP,9/20/2021,3/16/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,66757
500931333,,SALES REP,6/4/2019,4/30/2019,EVENT,RECREATION,OTHER RECREATION,TRUE,TRUE,40110
600083058,1780,SALES REP,3/4/2016,12/1/1991,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,21104
600081728,1981,SALES REP,5/4/2016,8/30/2006,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,TRUE,1778
600076663,1680,SALES REP,3/1/2016,10/1/1988,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,TRUE,67647
501456203,5990,SALES REP,12/13/2022,11/3/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67647
600078271,863,SALES REP,5/2/2018,11/6/1996,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,21074
501576125,,MYCOKE LEGACY,11/16/2023,10/23/2023,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,40178
501516432,,SALES REP,5/26/2023,5/5/2023,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,2459
501080790,,SALES REP,6/8/2020,4/16/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66610
500313627,7098,OTHER,12/16/2016,11/16/2016,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,1840
600250953,,CALL CENTER,9/2/2016,8/8/2008,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,67561
600258196,2487,SALES REP,8/4/2016,5/27/2014,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,1351
501560247,,SALES REP,1/5/2024,9/6/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40578
501529229,7362,SALES REP,6/30/2023,6/15/2023,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,TRUE,42528
600266209,340,SALES REP,8/2/2016,2/17/1998,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2054
501215165,351,MYCOKE360,5/18/2021,5/13/2021,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,40988
501548937,,MYCOKE LEGACY,8/23/2023,8/11/2023,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,20682
501676742,,SALES REP,8/1/2024,6/27/2024,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,1082
600250710,1850,SALES REP,8/4/2016,4/1/2008,EVENT,RECREATION,RECREATION FILM,FALSE,FALSE,2331
600555389,404,SALES REP,5/3/2017,7/27/2004,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,20695
600554114,,OTHER,5/10/2017,8/24/2009,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,2341
501660832,6454,SALES REP,7/9/2024,5/29/2024,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,21023
600084339,,SALES REP,12/2/2015,3/3/2009,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,67063
600084485,2106,SALES REP,12/2/2015,3/23/2015,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,67063
600573913,,OTHER,8/14/2017,11/14/2014,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,66933
501653378,,MYCOKE LEGACY,7/2/2024,5/7/2024,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,1094
600551745,5510,SALES REP,5/11/2017,6/12/2008,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,21150
501536867,5566,EDI,8/14/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,42442
600566659,,OTHER,5/11/2017,3/12/2013,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,1471
501554977,6693,SALES REP,8/29/2023,8/23/2023,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,67226
600584212,5647,SALES REP,8/22/2017,8/20/1994,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,67505
600561297,,SALES REP,5/16/2017,7/27/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,41660
501695293,,MYCOKE360,8/14/2024,8/7/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,40160
500522561,,SALES REP,2/27/2018,2/2/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,FALSE,TRUE,40508
600578404,,SALES REP,7/6/2017,1/5/2016,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,66432
501756010,,MYCOKE360,12/16/2024,12/5/2024,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,21502
600563576,,SALES REP,5/12/2017,4/12/2012,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,TRUE,2601
600555436,404,SALES REP,5/2/2017,7/23/2004,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2204
501490460,,SALES REP,3/20/2023,2/17/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,21660
600551061,1594,MYCOKE LEGACY,5/31/2017,11/20/2007,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1938
501526850,,SALES REP,8/22/2023,6/8/2023,DINING,FAST CASUAL DINING,BURGER FAST FOOD,TRUE,TRUE,67510
600554883,,MYCOKE360,10/17/2017,1/6/2010,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,2204
501486437,,SALES REP,3/13/2023,2/7/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1501
501685702,,SALES REP,7/24/2024,7/15/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,42452
501012436,,SALES REP,11/7/2019,10/22/2019,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2204
501466070,,SALES REP,12/28/2022,11/30/2022,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,40508
501236359,,SALES REP,7/30/2021,7/14/2021,DINING,FAST CASUAL DINING,BURGER FAST FOOD,TRUE,FALSE,1950
600557121,473,SALES REP,5/8/2017,8/18/2010,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67108
600102814,2487,SALES REP,12/1/2015,1/18/2000,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,67553
501654092,,SALES REP,5/24/2024,5/8/2024,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67124
500576807,,OTHER,5/8/2018,4/5/2018,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,41667
600063334,2382,SALES REP,5/25/2018,5/3/2007,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,FALSE,TRUE,2238
600063339,1594,OTHER,5/11/2018,5/30/2007,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,2457
600070008,384,OTHER,5/3/2018,11/14/2012,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,20629
500801840,,SALES REP,10/25/2018,10/18/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66451
600073131,,SALES REP,7/31/2018,4/1/2015,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40362
500276892,7509,SALES REP,5/24/2018,3/28/2016,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,66451
600067440,437,OTHER,5/18/2018,4/23/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1902
500987957,,OTHER,8/28/2019,8/20/2019,BULK TRADE,BULK TRADE,BULK TRADE,TRUE,FALSE,21102
600068466,1006,EDI,5/9/2018,8/12/2015,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40140
600066403,1722,SALES REP,7/19/2018,6/9/1994,EVENT,RECREATION,RECREATION ARENA,TRUE,FALSE,42566
501511852,384,OTHER,5/10/2023,4/24/2023,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,2632
501138778,,MYCOKE360,12/8/2020,10/20/2020,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,67335
600072319,,CALL CENTER,5/8/2018,12/9/2004,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,TRUE,67512
501541223,,MYCOKE360,8/31/2023,7/18/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1330
501582552,,SALES REP,12/7/2023,11/15/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,41094
501493623,,SALES REP,4/4/2023,2/27/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2187
501305579,,SALES REP,12/17/2021,12/16/2021,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,41054
501403574,344,SALES REP,8/15/2022,7/1/2022,GOODS,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,FALSE,1256
600061452,,OTHER,4/30/2018,6/20/2008,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,40512
500339984,,OTHER,6/7/2018,2/17/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40023
600257794,,SALES REP,8/10/2016,2/26/2014,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,41174
600253025,,OTHER,8/16/2016,2/27/2004,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,40577
600252790,,SALES REP,8/1/2016,3/22/2010,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67585
500956677,,SALES REP,7/22/2019,6/18/2019,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1266
600253359,5646,SALES REP,6/8/2022,8/23/2010,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1247
501136827,5646,SALES REP,10/19/2020,10/13/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2641
501204723,,SALES REP,4/16/2021,4/8/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1440
600262799,340,CALL CENTER,8/1/2016,6/1/1998,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1227
501483575,,SALES REP,2/2/2023,1/27/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,21523
500515574,,SALES REP,3/23/2018,1/22/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1852
600262558,2487,SALES REP,8/1/2016,1/26/1995,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,67026
501523326,,SALES REP,6/9/2023,5/26/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,FALSE,TRUE,2134
501148209,3909,SALES REP,12/29/2020,11/25/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,66955
500849015,437,SALES REP,1/31/2019,1/23/2019,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,40526
500291068,,SALES REP,8/17/2016,5/27/2016,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,1508
600264174,8939,OTHER,1/23/2017,9/8/1993,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,2054
600258022,340,OTHER,8/4/2016,4/17/2014,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,20676
600255985,384,MYCOKE360,8/15/2016,11/15/2012,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,67732
501352875,5219,MYCOKE LEGACY,3/25/2022,2/26/2022,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,67859
501584964,,SALES REP,3/13/2024,11/27/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,42378
600260166,6158,OTHER,8/3/2016,6/9/2015,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,67438
501563104,7079,SALES REP,9/29/2023,9/15/2023,EVENT,RECREATION,OTHER RECREATION,TRUE,TRUE,20676
501525571,,SALES REP,10/26/2023,6/5/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21062
501353021,5219,SALES REP,3/23/2022,2/25/2022,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,21251
501529353,,MYCOKE360,7/11/2023,6/15/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2134
501632218,,SALES REP,4/18/2024,3/12/2024,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,1066
501394130,,MYCOKE LEGACY,6/30/2022,6/15/2022,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,FALSE,2460
501586767,,MYCOKE360,1/19/2024,12/4/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2134
600266861,,SALES REP,8/15/2016,5/24/2001,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,2630
501030896,7080,SALES REP,2/17/2020,12/16/2019,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,TRUE,21062
500769795,7079,SALES REP,10/3/2019,9/19/2018,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,20676
500707020,1006,OTHER,7/16/2018,7/10/2018,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,42085
500298985,7080,CALL CENTER,9/15/2016,9/8/2016,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,FALSE,2379
501181621,,CALL CENTER,3/18/2021,2/11/2021,DINING,MOBILE RETAIL,MOBILE RETAIL,TRUE,TRUE,2358
501028560,,MYCOKE360,6/5/2020,12/9/2019,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,42458
501509914,,OTHER,6/30/2023,4/17/2023,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,1226
